"trayID","horiz","vert","ID","x","y","rand","dens","richness","rep","SD","spID","state0","day_infected"
140,13.5,"P","ID61",19.34,4.4007,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,14.5,"P","ID62",20.84,4.4007,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,15.5,"P","ID63",22.34,4.4007,"stoch","add",6,1,0.5,"basil","S",NA
140,16.5,"P","ID64",23.84,4.4007,"stoch","add",6,1,0.5,"basil","C",NA
140,1,"O","ID65",0.59,5.6997,"stoch","add",6,1,0.5,"pac_choy","C",NA
140,2,"O","ID66",2.09,5.6997,"stoch","add",6,1,0.5,"arugula","S",NA
140,3,"O","ID67",3.59,5.6997,"stoch","add",6,1,0.5,"radish","S",NA
140,4,"O","ID68",5.09,5.6997,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,5,"O","ID69",6.59,5.6997,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,6,"O","ID70",8.09,5.6997,"stoch","add",6,1,0.5,"romaine","S",NA
140,7,"O","ID71",9.59,5.6997,"stoch","add",6,1,0.5,"radish","S",NA
140,8,"O","ID72",11.09,5.6997,"stoch","add",6,1,0.5,"basil","S",NA
140,9,"O","ID73",12.59,5.6997,"stoch","add",6,1,0.5,"radish","S",NA
140,10,"O","ID74",14.09,5.6997,"stoch","add",6,1,0.5,"radish","S",NA
140,11,"O","ID75",15.59,5.6997,"stoch","add",6,1,0.5,"radish","S",NA
140,12,"O","ID76",17.09,5.6997,"stoch","add",6,1,0.5,"arugula","S",NA
140,13,"O","ID77",18.59,5.6997,"stoch","add",6,1,0.5,"radish","S",NA
140,14,"O","ID78",20.09,5.6997,"stoch","add",6,1,0.5,"radish","S",NA
140,15,"O","ID79",21.59,5.6997,"stoch","add",6,1,0.5,"romaine","C",NA
140,16,"O","ID80",23.09,5.6997,"stoch","add",6,1,0.5,"romaine","S",NA
140,1.5,"N","ID81",1.34,6.9988,"stoch","add",6,1,0.5,"radish","S",NA
140,2.5,"N","ID82",2.84,6.9988,"stoch","add",6,1,0.5,"pac_choy","C",NA
140,3.5,"N","ID83",4.34,6.9988,"stoch","add",6,1,0.5,"basil","S",NA
140,4.5,"N","ID84",5.84,6.9988,"stoch","add",6,1,0.5,"pac_choy","C",NA
140,5.5,"N","ID85",7.34,6.9988,"stoch","add",6,1,0.5,"clover","S",NA
140,6.5,"N","ID86",8.84,6.9988,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,7.5,"N","ID87",10.34,6.9988,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,8.5,"N","ID88",11.84,6.9988,"stoch","add",6,1,0.5,"radish","C",NA
140,9.5,"N","ID89",13.34,6.9988,"stoch","add",6,1,0.5,"basil","C",NA
140,10.5,"N","ID90",14.84,6.9988,"stoch","add",6,1,0.5,"radish","S",NA
140,11.5,"N","ID91",16.34,6.9988,"stoch","add",6,1,0.5,"radish","S",NA
140,12.5,"N","ID92",17.84,6.9988,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,13.5,"N","ID93",19.34,6.9988,"stoch","add",6,1,0.5,"radish","S",NA
140,14.5,"N","ID94",20.84,6.9988,"stoch","add",6,1,0.5,"arugula","S",NA
140,15.5,"N","ID95",22.34,6.9988,"stoch","add",6,1,0.5,"radish","S",NA
140,16.5,"N","ID96",23.84,6.9988,"stoch","add",6,1,0.5,"arugula","S",NA
140,1,"M","ID97",0.59,8.2978,"stoch","add",6,1,0.5,"romaine","S",NA
140,2,"M","ID98",2.09,8.2978,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,3,"M","ID99",3.59,8.2978,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,4,"M","ID100",5.09,8.2978,"stoch","add",6,1,0.5,"clover","S",NA
140,5,"M","ID101",6.59,8.2978,"stoch","add",6,1,0.5,"radish","S",NA
140,6,"M","ID102",8.09,8.2978,"stoch","add",6,1,0.5,"radish","S",NA
140,7,"M","ID103",9.59,8.2978,"stoch","add",6,1,0.5,"basil","S",NA
140,8,"M","ID104",11.09,8.2978,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,9,"M","ID105",12.59,8.2978,"stoch","add",6,1,0.5,"arugula","S",NA
140,10,"M","ID106",14.09,8.2978,"stoch","add",6,1,0.5,"radish","S",NA
140,11,"M","ID107",15.59,8.2978,"stoch","add",6,1,0.5,"romaine","S",NA
140,12,"M","ID108",17.09,8.2978,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,13,"M","ID109",18.59,8.2978,"stoch","add",6,1,0.5,"clover","S",NA
140,14,"M","ID110",20.09,8.2978,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,15,"M","ID111",21.59,8.2978,"stoch","add",6,1,0.5,"radish","S",NA
140,16,"M","ID112",23.09,8.2978,"stoch","add",6,1,0.5,"romaine","S",NA
140,1.5,"L","ID113",1.34,9.5968,"stoch","add",6,1,0.5,"pac_choy","C",NA
140,2.5,"L","ID114",2.84,9.5968,"stoch","add",6,1,0.5,"radish","S",NA
140,3.5,"L","ID115",4.34,9.5968,"stoch","add",6,1,0.5,"romaine","S",NA
140,4.5,"L","ID116",5.84,9.5968,"stoch","add",6,1,0.5,"arugula","C",NA
140,5.5,"L","ID117",7.34,9.5968,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,6.5,"L","ID118",8.84,9.5968,"stoch","add",6,1,0.5,"romaine","S",NA
140,7.5,"L","ID119",10.34,9.5968,"stoch","add",6,1,0.5,"basil","S",NA
140,8.5,"L","ID120",11.84,9.5968,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,9.5,"L","ID121",13.34,9.5968,"stoch","add",6,1,0.5,"romaine","S",NA
140,10.5,"L","ID122",14.84,9.5968,"stoch","add",6,1,0.5,"radish","S",NA
140,11.5,"L","ID123",16.34,9.5968,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,12.5,"L","ID124",17.84,9.5968,"stoch","add",6,1,0.5,"arugula","S",NA
140,13.5,"L","ID125",19.34,9.5968,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,14.5,"L","ID126",20.84,9.5968,"stoch","add",6,1,0.5,"radish","S",NA
140,15.5,"L","ID127",22.34,9.5968,"stoch","add",6,1,0.5,"radish","S",NA
140,16.5,"L","ID128",23.84,9.5968,"stoch","add",6,1,0.5,"clover","S",NA
140,1,"K","ID129",0.59,10.8959,"stoch","add",6,1,0.5,"romaine","S",NA
140,2,"K","ID130",2.09,10.8959,"stoch","add",6,1,0.5,"radish","S",NA
140,3,"K","ID131",3.59,10.8959,"stoch","add",6,1,0.5,"radish","S",NA
140,4,"K","ID132",5.09,10.8959,"stoch","add",6,1,0.5,"romaine","S",NA
140,5,"K","ID133",6.59,10.8959,"stoch","add",6,1,0.5,"clover","C",NA
140,6,"K","ID134",8.09,10.8959,"stoch","add",6,1,0.5,"basil","S",NA
140,7,"K","ID135",9.59,10.8959,"stoch","add",6,1,0.5,"arugula","S",NA
140,8,"K","ID136",11.09,10.8959,"stoch","add",6,1,0.5,"clover","S",NA
140,9,"K","ID137",12.59,10.8959,"stoch","add",6,1,0.5,"clover","C",NA
140,10,"K","ID138",14.09,10.8959,"stoch","add",6,1,0.5,"basil","S",NA
140,11,"K","ID139",15.59,10.8959,"stoch","add",6,1,0.5,"radish","S",NA
140,12,"K","ID140",17.09,10.8959,"stoch","add",6,1,0.5,"basil","S",NA
140,13,"K","ID141",18.59,10.8959,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,14,"K","ID142",20.09,10.8959,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,15,"K","ID143",21.59,10.8959,"stoch","add",6,1,0.5,"clover","S",NA
140,16,"K","ID144",23.09,10.8959,"stoch","add",6,1,0.5,"basil","S",NA
140,1.5,"J","ID145",1.34,12.1949,"stoch","add",6,1,0.5,"radish","S",NA
140,2.5,"J","ID146",2.84,12.1949,"stoch","add",6,1,0.5,"romaine","S",NA
140,3.5,"J","ID147",4.34,12.1949,"stoch","add",6,1,0.5,"clover","S",NA
140,4.5,"J","ID148",5.84,12.1949,"stoch","add",6,1,0.5,"clover","S",NA
140,5.5,"J","ID149",7.34,12.1949,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,6.5,"J","ID150",8.84,12.1949,"stoch","add",6,1,0.5,"radish","S",NA
140,7.5,"J","ID151",10.34,12.1949,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,8.5,"J","ID152",11.84,12.1949,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,9.5,"J","ID153",13.34,12.1949,"stoch","add",6,1,0.5,"romaine","S",NA
140,10.5,"J","ID154",14.84,12.1949,"stoch","add",6,1,0.5,"radish","S",NA
140,11.5,"J","ID155",16.34,12.1949,"stoch","add",6,1,0.5,"radish","S",NA
140,12.5,"J","ID156",17.84,12.1949,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,13.5,"J","ID157",19.34,12.1949,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,14.5,"J","ID158",20.84,12.1949,"stoch","add",6,1,0.5,"basil","S",NA
140,15.5,"J","ID159",22.34,12.1949,"stoch","add",6,1,0.5,"basil","S",NA
140,16.5,"J","ID160",23.84,12.1949,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,1,"I","ID161",0.59,13.4939,"stoch","add",6,1,0.5,"basil","S",NA
140,2,"I","ID162",2.09,13.4939,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,3,"I","ID163",3.59,13.4939,"stoch","add",6,1,0.5,"radish","S",NA
140,4,"I","ID164",5.09,13.4939,"stoch","add",6,1,0.5,"romaine","S",NA
140,5,"I","ID165",6.59,13.4939,"stoch","add",6,1,0.5,"arugula","S",NA
140,6,"I","ID166",8.09,13.4939,"stoch","add",6,1,0.5,"radish","C",NA
140,7,"I","ID167",9.59,13.4939,"stoch","add",6,1,0.5,"radish","S",NA
140,8,"I","ID168",11.09,13.4939,"stoch","add",6,1,0.5,"clover","S",NA
140,9,"I","ID169",12.59,13.4939,"stoch","add",6,1,0.5,"arugula","S",NA
140,10,"I","ID170",14.09,13.4939,"stoch","add",6,1,0.5,"arugula","S",NA
140,11,"I","ID171",15.59,13.4939,"stoch","add",6,1,0.5,"radish","S",NA
140,12,"I","ID172",17.09,13.4939,"stoch","add",6,1,0.5,"radish","C",NA
140,13,"I","ID173",18.59,13.4939,"stoch","add",6,1,0.5,"clover","S",NA
140,14,"I","ID174",20.09,13.4939,"stoch","add",6,1,0.5,"basil","S",NA
140,15,"I","ID175",21.59,13.4939,"stoch","add",6,1,0.5,"romaine","S",NA
140,16,"I","ID176",23.09,13.4939,"stoch","add",6,1,0.5,"romaine","S",NA
140,1.5,"H","ID177",1.34,14.793,"stoch","add",6,1,0.5,"clover","S",NA
140,2.5,"H","ID178",2.84,14.793,"stoch","add",6,1,0.5,"clover","S",NA
140,3.5,"H","ID179",4.34,14.793,"stoch","add",6,1,0.5,"clover","S",NA
140,4.5,"H","ID180",5.84,14.793,"stoch","add",6,1,0.5,"radish","C",NA
140,5.5,"H","ID181",7.34,14.793,"stoch","add",6,1,0.5,"arugula","S",NA
140,6.5,"H","ID182",8.84,14.793,"stoch","add",6,1,0.5,"romaine","S",NA
140,7.5,"H","ID183",10.34,14.793,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,8.5,"H","ID184",11.84,14.793,"stoch","add",6,1,0.5,"clover","S",NA
140,9.5,"H","ID185",13.34,14.793,"stoch","add",6,1,0.5,"radish","S",NA
140,10.5,"H","ID186",14.84,14.793,"stoch","add",6,1,0.5,"clover","C",NA
140,11.5,"H","ID187",16.34,14.793,"stoch","add",6,1,0.5,"romaine","C",NA
140,12.5,"H","ID188",17.84,14.793,"stoch","add",6,1,0.5,"arugula","S",NA
140,13.5,"H","ID189",19.34,14.793,"stoch","add",6,1,0.5,"arugula","S",NA
140,14.5,"H","ID190",20.84,14.793,"stoch","add",6,1,0.5,"arugula","S",NA
140,15.5,"H","ID191",22.34,14.793,"stoch","add",6,1,0.5,"radish","S",NA
140,16.5,"H","ID192",23.84,14.793,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,1,"G","ID193",0.59,16.092,"stoch","add",6,1,0.5,"romaine","C",NA
140,2,"G","ID194",2.09,16.092,"stoch","add",6,1,0.5,"radish","S",NA
140,3,"G","ID195",3.59,16.092,"stoch","add",6,1,0.5,"basil","S",NA
140,4,"G","ID196",5.09,16.092,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,5,"G","ID197",6.59,16.092,"stoch","add",6,1,0.5,"basil","S",NA
140,6,"G","ID198",8.09,16.092,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,7,"G","ID199",9.59,16.092,"stoch","add",6,1,0.5,"arugula","S",NA
140,8,"G","ID200",11.09,16.092,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,9,"G","ID201",12.59,16.092,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,10,"G","ID202",14.09,16.092,"stoch","add",6,1,0.5,"romaine","S",NA
140,11,"G","ID203",15.59,16.092,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,12,"G","ID204",17.09,16.092,"stoch","add",6,1,0.5,"radish","S",NA
140,13,"G","ID205",18.59,16.092,"stoch","add",6,1,0.5,"romaine","S",NA
140,14,"G","ID206",20.09,16.092,"stoch","add",6,1,0.5,"basil","S",NA
140,15,"G","ID207",21.59,16.092,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,16,"G","ID208",23.09,16.092,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,1.5,"F","ID209",1.34,17.3911,"stoch","add",6,1,0.5,"clover","S",NA
140,2.5,"F","ID210",2.84,17.3911,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,3.5,"F","ID211",4.34,17.3911,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,4.5,"F","ID212",5.84,17.3911,"stoch","add",6,1,0.5,"romaine","S",NA
140,5.5,"F","ID213",7.34,17.3911,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,6.5,"F","ID214",8.84,17.3911,"stoch","add",6,1,0.5,"radish","S",NA
140,7.5,"F","ID215",10.34,17.3911,"stoch","add",6,1,0.5,"romaine","S",NA
140,8.5,"F","ID216",11.84,17.3911,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,9.5,"F","ID217",13.34,17.3911,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,10.5,"F","ID218",14.84,17.3911,"stoch","add",6,1,0.5,"romaine","C",NA
140,11.5,"F","ID219",16.34,17.3911,"stoch","add",6,1,0.5,"basil","S",NA
140,12.5,"F","ID220",17.84,17.3911,"stoch","add",6,1,0.5,"clover","S",NA
140,13.5,"F","ID221",19.34,17.3911,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,14.5,"F","ID222",20.84,17.3911,"stoch","add",6,1,0.5,"radish","C",NA
140,15.5,"F","ID223",22.34,17.3911,"stoch","add",6,1,0.5,"basil","S",NA
140,16.5,"F","ID224",23.84,17.3911,"stoch","add",6,1,0.5,"radish","S",NA
140,1,"E","ID225",0.59,18.6901,"stoch","add",6,1,0.5,"basil","S",NA
140,2,"E","ID226",2.09,18.6901,"stoch","add",6,1,0.5,"radish","S",NA
140,3,"E","ID227",3.59,18.6901,"stoch","add",6,1,0.5,"radish","S",NA
140,4,"E","ID228",5.09,18.6901,"stoch","add",6,1,0.5,"arugula","S",NA
140,5,"E","ID229",6.59,18.6901,"stoch","add",6,1,0.5,"radish","S",NA
140,6,"E","ID230",8.09,18.6901,"stoch","add",6,1,0.5,"romaine","S",NA
140,7,"E","ID231",9.59,18.6901,"stoch","add",6,1,0.5,"romaine","S",NA
140,8,"E","ID232",11.09,18.6901,"stoch","add",6,1,0.5,"romaine","S",NA
140,9,"E","ID233",12.59,18.6901,"stoch","add",6,1,0.5,"basil","C",NA
140,10,"E","ID234",14.09,18.6901,"stoch","add",6,1,0.5,"clover","S",NA
140,11,"E","ID235",15.59,18.6901,"stoch","add",6,1,0.5,"arugula","S",NA
140,12,"E","ID236",17.09,18.6901,"stoch","add",6,1,0.5,"arugula","C",NA
140,13,"E","ID237",18.59,18.6901,"stoch","add",6,1,0.5,"clover","S",NA
140,14,"E","ID238",20.09,18.6901,"stoch","add",6,1,0.5,"radish","S",NA
140,15,"E","ID239",21.59,18.6901,"stoch","add",6,1,0.5,"pac_choy","C",NA
140,16,"E","ID240",23.09,18.6901,"stoch","add",6,1,0.5,"romaine","S",NA
140,1.5,"D","ID241",1.34,19.9891,"stoch","add",6,1,0.5,"romaine","S",NA
140,2.5,"D","ID242",2.84,19.9891,"stoch","add",6,1,0.5,"arugula","S",NA
140,3.5,"D","ID243",4.34,19.9891,"stoch","add",6,1,0.5,"arugula","S",NA
140,4.5,"D","ID244",5.84,19.9891,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,5.5,"D","ID245",7.34,19.9891,"stoch","add",6,1,0.5,"radish","S",NA
140,6.5,"D","ID246",8.84,19.9891,"stoch","add",6,1,0.5,"radish","S",NA
140,7.5,"D","ID247",10.34,19.9891,"stoch","add",6,1,0.5,"radish","S",NA
140,8.5,"D","ID248",11.84,19.9891,"stoch","add",6,1,0.5,"romaine","S",NA
140,9.5,"D","ID249",13.34,19.9891,"stoch","add",6,1,0.5,"basil","S",NA
140,10.5,"D","ID250",14.84,19.9891,"stoch","add",6,1,0.5,"arugula","S",NA
140,11.5,"D","ID251",16.34,19.9891,"stoch","add",6,1,0.5,"radish","S",NA
140,12.5,"D","ID252",17.84,19.9891,"stoch","add",6,1,0.5,"radish","C",NA
140,13.5,"D","ID253",19.34,19.9891,"stoch","add",6,1,0.5,"basil","S",NA
140,14.5,"D","ID254",20.84,19.9891,"stoch","add",6,1,0.5,"romaine","S",NA
140,15.5,"D","ID255",22.34,19.9891,"stoch","add",6,1,0.5,"radish","S",NA
140,16.5,"D","ID256",23.84,19.9891,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,1,"C","ID257",0.59,21.2882,"stoch","add",6,1,0.5,"radish","S",NA
140,2,"C","ID258",2.09,21.2882,"stoch","add",6,1,0.5,"romaine","S",NA
140,3,"C","ID259",3.59,21.2882,"stoch","add",6,1,0.5,"radish","S",NA
140,4,"C","ID260",5.09,21.2882,"stoch","add",6,1,0.5,"basil","S",NA
140,5,"C","ID261",6.59,21.2882,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,6,"C","ID262",8.09,21.2882,"stoch","add",6,1,0.5,"romaine","S",NA
140,7,"C","ID263",9.59,21.2882,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,8,"C","ID264",11.09,21.2882,"stoch","add",6,1,0.5,"radish","C",NA
140,9,"C","ID265",12.59,21.2882,"stoch","add",6,1,0.5,"romaine","S",NA
140,10,"C","ID266",14.09,21.2882,"stoch","add",6,1,0.5,"radish","S",NA
140,11,"C","ID267",15.59,21.2882,"stoch","add",6,1,0.5,"arugula","S",NA
140,12,"C","ID268",17.09,21.2882,"stoch","add",6,1,0.5,"romaine","S",NA
140,13,"C","ID269",18.59,21.2882,"stoch","add",6,1,0.5,"basil","S",NA
140,14,"C","ID270",20.09,21.2882,"stoch","add",6,1,0.5,"radish","S",NA
140,15,"C","ID271",21.59,21.2882,"stoch","add",6,1,0.5,"radish","S",NA
140,16,"C","ID272",23.09,21.2882,"stoch","add",6,1,0.5,"radish","S",NA
140,1.5,"B","ID273",1.34,22.5872,"stoch","add",6,1,0.5,"radish","S",NA
140,2.5,"B","ID274",2.84,22.5872,"stoch","add",6,1,0.5,"pac_choy","C",NA
140,3.5,"B","ID275",4.34,22.5872,"stoch","add",6,1,0.5,"arugula","S",NA
140,4.5,"B","ID276",5.84,22.5872,"stoch","add",6,1,0.5,"radish","S",NA
140,5.5,"B","ID277",7.34,22.5872,"stoch","add",6,1,0.5,"radish","S",NA
140,6.5,"B","ID278",8.84,22.5872,"stoch","add",6,1,0.5,"basil","S",NA
140,7.5,"B","ID279",10.34,22.5872,"stoch","add",6,1,0.5,"radish","S",NA
140,8.5,"B","ID280",11.84,22.5872,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,9.5,"B","ID281",13.34,22.5872,"stoch","add",6,1,0.5,"pac_choy","S",NA
140,10.5,"B","ID282",14.84,22.5872,"stoch","add",6,1,0.5,"arugula","S",NA
140,11.5,"B","ID283",16.34,22.5872,"stoch","add",6,1,0.5,"radish","S",NA
140,12.5,"B","ID284",17.84,22.5872,"stoch","add",6,1,0.5,"basil","S",NA
140,13.5,"B","ID285",19.34,22.5872,"stoch","add",6,1,0.5,"radish","S",NA
140,14.5,"B","ID286",20.84,22.5872,"stoch","add",6,1,0.5,"arugula","S",NA
140,15.5,"B","ID287",22.34,22.5872,"stoch","add",6,1,0.5,"basil","S",NA
140,16.5,"B","ID288",23.84,22.5872,"stoch","add",6,1,0.5,"radish","S",NA
140,1,"A","ID289",0.59,23.8862,"stoch","add",6,1,0.5,"pac_choy","C",NA
140,2,"A","ID290",2.09,23.8862,"stoch","add",6,1,0.5,"radish","C",NA
140,3,"A","ID291",3.59,23.8862,"stoch","add",6,1,0.5,"clover","S",NA
140,4,"A","ID292",5.09,23.8862,"stoch","add",6,1,0.5,"radish","S",NA
140,5,"A","ID293",6.59,23.8862,"stoch","add",6,1,0.5,"clover","S",NA
140,6,"A","ID294",8.09,23.8862,"stoch","add",6,1,0.5,"basil","S",NA
140,7,"A","ID295",9.59,23.8862,"stoch","add",6,1,0.5,"radish","S",NA
140,8,"A","ID296",11.09,23.8862,"stoch","add",6,1,0.5,"romaine","S",NA
140,9,"A","ID297",12.59,23.8862,"stoch","add",6,1,0.5,"romaine","C",NA
140,10,"A","ID298",14.09,23.8862,"stoch","add",6,1,0.5,"radish","S",NA
140,11,"A","ID299",15.59,23.8862,"stoch","add",6,1,0.5,"basil","S",NA
140,12,"A","ID300",17.09,23.8862,"stoch","add",6,1,0.5,"radish","S",NA
140,13,"A","ID301",18.59,23.8862,"stoch","add",6,1,0.5,"radish","S",NA
140,14,"A","ID302",20.09,23.8862,"stoch","add",6,1,0.5,"romaine","S",NA
140,15,"A","ID303",21.59,23.8862,"stoch","add",6,1,0.5,"romaine","S",NA
140,16,"A","ID304",23.09,23.8862,"stoch","add",6,1,0.5,"pac_choy","S",NA
141,1,"S","ID1",0.59,0.5036,"stoch","add",6,2,0.5,"arugula","S",NA
141,2,"S","ID2",2.09,0.5036,"stoch","add",6,2,0.5,"arugula","S",NA
141,3,"S","ID3",3.59,0.5036,"stoch","add",6,2,0.5,"clover","S",NA
141,4,"S","ID4",5.09,0.5036,"stoch","add",6,2,0.5,"basil","S",NA
141,5,"S","ID5",6.59,0.5036,"stoch","add",6,2,0.5,"arugula","S",NA
141,6,"S","ID6",8.09,0.5036,"stoch","add",6,2,0.5,"clover","C",NA
141,7,"S","ID7",9.59,0.5036,"stoch","add",6,2,0.5,"clover","C",NA
141,8,"S","ID8",11.09,0.5036,"stoch","add",6,2,0.5,"clover","C",NA
141,9,"S","ID9",12.59,0.5036,"stoch","add",6,2,0.5,"romaine","S",NA
141,10,"S","ID10",14.09,0.5036,"stoch","add",6,2,0.5,"arugula","S",NA
141,11,"S","ID11",15.59,0.5036,"stoch","add",6,2,0.5,"clover","S",NA
141,12,"S","ID12",17.09,0.5036,"stoch","add",6,2,0.5,"arugula","C",NA
141,13,"S","ID13",18.59,0.5036,"stoch","add",6,2,0.5,"arugula","C",NA
141,14,"S","ID14",20.09,0.5036,"stoch","add",6,2,0.5,"arugula","S",NA
141,15,"S","ID15",21.59,0.5036,"stoch","add",6,2,0.5,"arugula","C",NA
141,16,"S","ID16",23.09,0.5036,"stoch","add",6,2,0.5,"clover","S",NA
141,1.5,"R","ID17",1.34,1.8026,"stoch","add",6,2,0.5,"romaine","S",NA
141,2.5,"R","ID18",2.84,1.8026,"stoch","add",6,2,0.5,"clover","S",NA
141,3.5,"R","ID19",4.34,1.8026,"stoch","add",6,2,0.5,"pac_choy","S",NA
141,4.5,"R","ID20",5.84,1.8026,"stoch","add",6,2,0.5,"arugula","S",NA
141,5.5,"R","ID21",7.34,1.8026,"stoch","add",6,2,0.5,"arugula","S",NA
141,6.5,"R","ID22",8.84,1.8026,"stoch","add",6,2,0.5,"romaine","S",NA
141,7.5,"R","ID23",10.34,1.8026,"stoch","add",6,2,0.5,"romaine","C",NA
141,8.5,"R","ID24",11.84,1.8026,"stoch","add",6,2,0.5,"pac_choy","S",NA
141,9.5,"R","ID25",13.34,1.8026,"stoch","add",6,2,0.5,"clover","S",NA
141,10.5,"R","ID26",14.84,1.8026,"stoch","add",6,2,0.5,"pac_choy","C",NA
141,11.5,"R","ID27",16.34,1.8026,"stoch","add",6,2,0.5,"pac_choy","S",NA
141,12.5,"R","ID28",17.84,1.8026,"stoch","add",6,2,0.5,"radish","S",NA
141,13.5,"R","ID29",19.34,1.8026,"stoch","add",6,2,0.5,"arugula","S",NA
141,14.5,"R","ID30",20.84,1.8026,"stoch","add",6,2,0.5,"basil","S",NA
141,15.5,"R","ID31",22.34,1.8026,"stoch","add",6,2,0.5,"radish","S",NA
141,16.5,"R","ID32",23.84,1.8026,"stoch","add",6,2,0.5,"romaine","C",NA
141,1,"Q","ID33",0.59,3.1016,"stoch","add",6,2,0.5,"pac_choy","S",NA
141,2,"Q","ID34",2.09,3.1016,"stoch","add",6,2,0.5,"romaine","S",NA
141,3,"Q","ID35",3.59,3.1016,"stoch","add",6,2,0.5,"arugula","S",NA
141,4,"Q","ID36",5.09,3.1016,"stoch","add",6,2,0.5,"pac_choy","S",NA
141,5,"Q","ID37",6.59,3.1016,"stoch","add",6,2,0.5,"arugula","C",NA
141,6,"Q","ID38",8.09,3.1016,"stoch","add",6,2,0.5,"pac_choy","S",NA
141,7,"Q","ID39",9.59,3.1016,"stoch","add",6,2,0.5,"pac_choy","S",NA
141,8,"Q","ID40",11.09,3.1016,"stoch","add",6,2,0.5,"romaine","S",NA
141,9,"Q","ID41",12.59,3.1016,"stoch","add",6,2,0.5,"romaine","S",NA
141,10,"Q","ID42",14.09,3.1016,"stoch","add",6,2,0.5,"romaine","S",NA
141,11,"Q","ID43",15.59,3.1016,"stoch","add",6,2,0.5,"pac_choy","S",NA
141,12,"Q","ID44",17.09,3.1016,"stoch","add",6,2,0.5,"clover","S",NA
141,13,"Q","ID45",18.59,3.1016,"stoch","add",6,2,0.5,"radish","S",NA
141,14,"Q","ID46",20.09,3.1016,"stoch","add",6,2,0.5,"clover","S",NA
141,15,"Q","ID47",21.59,3.1016,"stoch","add",6,2,0.5,"arugula","S",NA
141,16,"Q","ID48",23.09,3.1016,"stoch","add",6,2,0.5,"pac_choy","S",NA
141,1.5,"P","ID49",1.34,4.4007,"stoch","add",6,2,0.5,"arugula","S",NA
141,2.5,"P","ID50",2.84,4.4007,"stoch","add",6,2,0.5,"romaine","S",NA
141,3.5,"P","ID51",4.34,4.4007,"stoch","add",6,2,0.5,"arugula","S",NA
141,4.5,"P","ID52",5.84,4.4007,"stoch","add",6,2,0.5,"arugula","S",NA
141,5.5,"P","ID53",7.34,4.4007,"stoch","add",6,2,0.5,"romaine","S",NA
141,6.5,"P","ID54",8.84,4.4007,"stoch","add",6,2,0.5,"romaine","S",NA
141,7.5,"P","ID55",10.34,4.4007,"stoch","add",6,2,0.5,"arugula","C",NA
141,8.5,"P","ID56",11.84,4.4007,"stoch","add",6,2,0.5,"arugula","S",NA
141,9.5,"P","ID57",13.34,4.4007,"stoch","add",6,2,0.5,"basil","S",NA
141,10.5,"P","ID58",14.84,4.4007,"stoch","add",6,2,0.5,"arugula","S",NA
141,11.5,"P","ID59",16.34,4.4007,"stoch","add",6,2,0.5,"basil","S",NA
141,12.5,"P","ID60",17.84,4.4007,"stoch","add",6,2,0.5,"romaine","S",NA
